video_path,split
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JmAQlC-FEV8.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jmbAPNTJ3Vk.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jmbAPNTJ3Vk.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jmbAPNTJ3Vk.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jn76eAPxjNA.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jn76eAPxjNA.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jn76eAPxjNA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jnEHHvlBgxE.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JN_LH6fs868.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JO44XCaQGVY.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JO44XCaQGVY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JO44XCaQGVY.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jog1-pYOSD0.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jog1-pYOSD0.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jog1-pYOSD0.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jog1-pYOSD0.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jog1-pYOSD0.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jolhoLhAurM.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jolhoLhAurM.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jolhoLhAurM.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jolhoLhAurM.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\joOfhNyKRjE.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JoQRNgGQCgY.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JoQRNgGQCgY.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JoQRNgGQCgY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JoQRNgGQCgY.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jOTlJwOBSd4.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jOTlJwOBSd4.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jOTlJwOBSd4.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jOTlJwOBSd4.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jp-Hu7yxqR8.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jpbz8CA4RvI.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jpbz8CA4RvI.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jPpZkVzQywk.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jPpZkVzQywk.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jPpZkVzQywk.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jpPZVmzleAo.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jpPZVmzleAo.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jpRnHWTLDUs.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jpRnHWTLDUs.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jpyU48DzGTY.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jpyU48DzGTY.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jpyU48DzGTY.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jpyU48DzGTY.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jq1dLOVUQJA.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jQRFHBVs0dA.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jQRFHBVs0dA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jr6GmDtvTK0.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jrhvXPaXo-0.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jSw-grsJCnE.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jSw-grsJCnE.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jTkEWnuDnbA.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jTkEWnuDnbA.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jTkEWnuDnbA.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JTmq4k4uQCY.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JTmq4k4uQCY.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JTmq4k4uQCY.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JTmq4k4uQCY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\ju7N5w4XZ4A.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\ju7N5w4XZ4A.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jub-AHFTH_g.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jv2lyDcOmEM.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jv2lyDcOmEM.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jv2lyDcOmEM.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jv2lyDcOmEM.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Jv2lyDcOmEM.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jVGTEDAYWZ8.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jVGTEDAYWZ8.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jvHDFrgu9PA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JVzG-zy9CO0.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jwbHWwySJW8.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jwcSbw4NDn0.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jwcSbw4NDn0.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jwcSbw4NDn0.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jwPTGuWAnSI.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jxoOEkSq0uM.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jxt1W2WRNHQ.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jxt1W2WRNHQ.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jxt1W2WRNHQ.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jxt1W2WRNHQ.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jxt1W2WRNHQ.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JxxF9y61ujA.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JxxF9y61ujA.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JxxF9y61ujA.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JxxF9y61ujA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jz9kgvYbBYA.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jz9kgvYbBYA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jZDlFzVUZwY.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jZDlFzVUZwY.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jZDlFzVUZwY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jZDlFzVUZwY.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jZhlaIUFMLc.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jZhlaIUFMLc.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jZhlaIUFMLc.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jZhlaIUFMLc.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jZhlaIUFMLc.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jZl3Rq1MRQg.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\jZl3Rq1MRQg.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JZNMxa3OKHY.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\JzXnxQDnwWE.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K-fMyzPB7FI.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K-iwJMxjyx4.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K-iwJMxjyx4.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K-iwJMxjyx4.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K-iwJMxjyx4.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K-iwJMxjyx4.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K-Z_mLE8nlo.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k1eXxMAfnIY.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k2buv6xZ4_o.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k2buv6xZ4_o.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k2buv6xZ4_o.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k2buv6xZ4_o.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k2buv6xZ4_o.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K3-YXXLR0Ho.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k3iu-fhIkeI.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k3iu-fhIkeI.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k3iu-fhIkeI.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k4eeYoHtnnI.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k4eeYoHtnnI.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k4eeYoHtnnI.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k4QmzZuQl9s.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k4QmzZuQl9s.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K4UcCvZOxWo.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K4UcCvZOxWo.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K5WDz2jxtuI.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K63T9l1xY7U.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K63T9l1xY7U.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K63T9l1xY7U.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K7vBdKrcFKo.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\k99PI3FGEj0.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K9h_wA30XgM.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K9U_Z8GdGRo.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K9U_Z8GdGRo.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K9ZTOb6PbfQ.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\K9ZTOb6PbfQ.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kAbMWBsPKR4.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kAbMWBsPKR4.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KAGTaM0Z9tA.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KAGTaM0Z9tA.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KAGTaM0Z9tA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KahSwziq8F0.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KahSwziq8F0.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KahSwziq8F0.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KahSwziq8F0.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KahSwziq8F0.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kAjPHyfol4w.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kAjPHyfol4w.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kAjvzIWWrWA.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kAjvzIWWrWA.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kAjvzIWWrWA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kare8QF7vrE.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KB09jENVJ_0.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KB09jENVJ_0.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kbcvurfuvhk.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kbcvurfuvhk.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kbcvurfuvhk.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kcHvO5ins50.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kcHvO5ins50.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KD9rExmTXcE.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDInh1O8p5w.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDJigDGDJTo.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDJigDGDJTo.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDJigDGDJTo.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDJigDGDJTo.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KdMiQUWNByk.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDP6_hiBR0o.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDP6_hiBR0o.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDP6_hiBR0o.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kdPRPO3wgg0.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kdPRPO3wgg0.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kdPRPO3wgg0.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KDwpjQiIfjY.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KDwpjQiIfjY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KDwpjQiIfjY.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDXYolv-8p8.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDXYolv-8p8.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDXYolv-8p8.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kDXYolv-8p8.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\keGXYAcUXmA.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\keGXYAcUXmA.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\keGXYAcUXmA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\keW8-eSiQ70.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kFak4VnRnRM.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kFak4VnRnRM.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kFak4VnRnRM.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KfurkMyjD-c.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KfurkMyjD-c.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KfurkMyjD-c.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KfurkMyjD-c.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kga18VO9VwY.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kga18VO9VwY.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KGRUaRe3r7I.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KGRUaRe3r7I.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KGRUaRe3r7I.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\khCsAN1Bk_I.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\khCsAN1Bk_I.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\khCsAN1Bk_I.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kHK5PkwJS7Y.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KhMsmtSC5Lg.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KhMsmtSC5Lg.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KhMsmtSC5Lg.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KHQJhOzdrYo.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KHQJhOzdrYo.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KHQJhOzdrYo.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KIhpjwf5uAA.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KIhpjwf5uAA.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KIhpjwf5uAA.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KIhpjwf5uAA.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KIJ9IYETe38.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KIJ9IYETe38.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KIJ9IYETe38.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KiM9P_FJVHg.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KiM9P_FJVHg.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KJ643kfjqLY.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KJ643kfjqLY.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KJ643kfjqLY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kJLeYUobR0M.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KJP4SKS2vtY.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KJP4SKS2vtY.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kK4QL7pOrhs.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kK4QL7pOrhs.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kK534gUcRF4.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kKRc2aXzQyM.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kKRc2aXzQyM.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kL-CeaXG9jM.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kL-CeaXG9jM.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kL-CeaXG9jM.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kL-CeaXG9jM.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KLY518hfGhU.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KLY518hfGhU.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KLY518hfGhU.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KLY518hfGhU.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KM6Nc_VipyQ.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KM6Nc_VipyQ.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KmHe8urs3LI.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KmHe8urs3LI.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KmHe8urs3LI.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kmrd1MsZKmQ.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kmrd1MsZKmQ.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kmrd1MsZKmQ.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kmrd1MsZKmQ.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kmV6Qtv0amA.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kmV6Qtv0amA.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kmV6Qtv0amA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kn6I8LdQFN0.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kN9cs2nFhM4.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kN9cs2nFhM4.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kN9cs2nFhM4.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kN9cs2nFhM4.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KnbEca4Ibwk.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KnbEca4Ibwk.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KnbEca4Ibwk.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\knK0zyX8bS4.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KNOHhnRMpSw.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KNOHhnRMpSw.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KNOHhnRMpSw.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KNOHhnRMpSw.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KNOHhnRMpSw.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\knpgk7LAMb0.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\knpgk7LAMb0.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\knpgk7LAMb0.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kN_bFMVnfzY.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KO7ZGXwPu-Y.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KO7ZGXwPu-Y.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kp3c66Igyr8.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kp3c66Igyr8.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kp3c66Igyr8.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kp3c66Igyr8.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kPife9TY9Pw.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kPJzHs5jclg.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KppCIwj0hC4.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KppCIwj0hC4.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KppCIwj0hC4.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kppgmuWEv-A.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kppgmuWEv-A.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kppgmuWEv-A.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kppgmuWEv-A.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kppgmuWEv-A.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KpTHRBaYny8.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KpTHRBaYny8.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kpto8K_B-5A.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kpto8K_B-5A.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kpto8K_B-5A.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kPXVZD3ac8s.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kq-c6lqGNlo.000.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kq-c6lqGNlo.001.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kq-c6lqGNlo.002.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kq-c6lqGNlo.004.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\Kq-c6lqGNlo.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kQ8HhrysfaA.003.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\kQ8HhrysfaA.005.mp4,train
C:\Users\athas\Downloads\Chalearn\first-impressions\train\KRo-x2uoHUg.003.mp4,train
